wannier90 format for vmcdry.out or HPHI -sdry
         3
       343
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1
   -3   -3   -3    1    1   0.0150475297   0.0001587935
   -3   -3   -3    1    2   0.0150633689   0.0001589639
   -3   -3   -3    1    3   0.0150608504   0.0001589297
   -3   -3   -3    2    1   0.0150633689   0.0001589631
   -3   -3   -3    2    2   0.0150503291   0.0001587751
   -3   -3   -3    2    3   0.0150621846   0.0001589219
   -3   -3   -3    3    1   0.0150608504   0.0001589318
   -3   -3   -3    3    2   0.0150621846   0.0001589249
   -3   -3   -3    3    3   0.0150452866   0.0001587160
   -3   -3   -2    1    1   0.0326896286   0.0002953080
   -3   -3   -2    1    2   0.0325166396   0.0002960068
   -3   -3   -2    1    3   0.0325154237   0.0002960242
   -3   -3   -2    2    1   0.0325165840   0.0002960038
   -3   -3   -2    2    2   0.0323878827   0.0002972118
   -3   -3   -2    2    3   0.0323914044   0.0002969602
   -3   -3   -2    3    1   0.0325154715   0.0002960239
   -3   -3   -2    3    2   0.0323914760   0.0002969616
   -3   -3   -2    3    3   0.0323855733   0.0002972541
   -3   -3   -1    1    1   0.0356345600   0.0002464859
   -3   -3   -1    1    2   0.0351643936   0.0002497099
   -3   -3   -1    1    3   0.0351654863   0.0002496969
   -3   -3   -1    2    1   0.0351643830   0.0002497075
   -3   -3   -1    2    2   0.0346607145   0.0002521922
   -3   -3   -1    2    3   0.0346828957   0.0002526977
   -3   -3   -1    3    1   0.0351655261   0.0002497028
   -3   -3   -1    3    2   0.0346829397   0.0002527059
   -3   -3   -1    3    3   0.0346633384   0.0002521758
   -3   -3    0    1    1   0.0382869214   0.0002228090
   -3   -3    0    1    2   0.0377482985   0.0002270214
   -3   -3    0    1    3   0.0377461417   0.0002269425
   -3   -3    0    2    1   0.0377482986   0.0002270200
   -3   -3    0    2    2   0.0371721832   0.0002312060
   -3   -3    0    2    3   0.0372280673   0.0002316689
   -3   -3    0    3    1   0.0377461417   0.0002269412
   -3   -3    0    3    2   0.0372280673   0.0002316686
   -3   -3    0    3    3   0.0371707322   0.0002310619
   -3   -3    1    1    1   0.0356345600   0.0002464859
   -3   -3    1    1    2   0.0351643831   0.0002497089
   -3   -3    1    1    3   0.0351655261   0.0002496985
   -3   -3    1    2    1   0.0351643935   0.0002497084
   -3   -3    1    2    2   0.0346607145   0.0002521922
   -3   -3    1    2    3   0.0346829396   0.0002526999
   -3   -3    1    3    1   0.0351654864   0.0002497012
   -3   -3    1    3    2   0.0346828959   0.0002527037
   -3   -3    1    3    3   0.0346633384   0.0002521758
   -3   -3    2    1    1   0.0326896286   0.0002953080
   -3   -3    2    1    2   0.0325165839   0.0002960052
   -3   -3    2    1    3   0.0325154715   0.0002960252
   -3   -3    2    2    1   0.0325166396   0.0002960054
   -3   -3    2    2    2   0.0323878827   0.0002972118
   -3   -3    2    2    3   0.0323914760   0.0002969619
   -3   -3    2    3    1   0.0325154237   0.0002960229
   -3   -3    2    3    2   0.0323914044   0.0002969599
   -3   -3    2    3    3   0.0323855733   0.0002972541
   -3   -3    3    1    1   0.0150475297   0.0001587935
